CustomerID,Recency,Frequency,Monetary,AvgOrderValue,StdOrderValue,TotalTransactions,UniqueProducts,TotalQuantity,ActiveMonths,LifespanDays,FreqPerMonth,AvgInterPurchaseDays,R_Score,F_Score,M_Score,RFM_Score
12999,197.21,3,455.88,16.28,13.59,28,25,342,2,49.12,1.5,24.56,1,3,2,6
13549,26.38,7,918.2,18.0,6.73,51,37,458,5,216.82,1.4,36.14,4,5,3,12
17556,206.31,1,157.9,26.32,24.32,6,6,101,1,0.0,1.0,53.46,1,1,1,3
14682,188.26,2,52.0,26.0,7.35,2,1,80,2,13.97,1.0,13.97,1,3,1,5
12381,5.23,5,1845.31,21.21,25.89,87,70,808,4,115.12,1.25,28.78,5,4,4,13
12832,33.2,2,383.03,14.19,3.5,27,27,195,2,65.99,1.0,65.99,4,3,2,9
12403,50.31,1,427.7,85.54,64.98,5,5,96,1,0.0,1.0,53.46,3,1,2,6
15872,15.27,2,360.93,2.82,2.87,128,101,212,1,0.0,2.0,0.0,4,3,2,9
18071,258.26,2,453.0,18.12,8.37,25,23,260,2,108.06,1.0,108.06,1,3,2,6
14589,372.28,1,39.75,13.25,4.59,3,3,5,1,0.0,1.0,53.46,1,1,1,3
12462,19.38,2,1189.59,19.19,21.33,62,51,536,2,284.77,1.0,284.77,4,3,4,11
14422,1.29,6,4263.64,19.21,10.19,222,189,2906,6,266.75,1.0,53.35,5,5,5,15
12701,80.31,2,797.71,15.05,6.86,53,50,678,2,162.91,1.0,162.91,2,3,3,8
14342,22.21,4,668.56,31.84,38.2,21,18,347,3,188.98,1.33,62.99,4,4,3,11
14375,186.19,1,257.68,3.44,4.08,75,57,194,1,0.0,1.0,53.46,1,1,2,4
16275,197.24,1,559.87,16.97,8.73,33,33,336,1,0.0,1.0,53.46,1,1,3,5
15747,13.25,3,974.04,10.47,12.57,93,52,480,3,160.04,1.0,80.02,5,3,4,12
14780,55.23,2,447.68,16.58,5.79,27,26,310,2,24.9,1.0,24.9,3,3,2,8
15947,83.32,1,1708.24,58.9,61.26,29,29,898,1,0.0,1.0,53.46,2,1,4,7
12572,9.38,2,1020.42,17.01,11.71,60,53,452,2,43.04,1.0,43.04,5,3,4,12
13992,31.12,1,76.8,15.36,6.26,5,5,64,1,0.0,1.0,53.46,4,1,1,6
13332,15.2,1,350.9,16.71,3.47,21,21,179,1,0.0,1.0,53.46,4,1,2,7
13370,372.33,1,754.87,19.36,6.99,39,39,343,1,0.0,1.0,53.46,1,1,3,5
13085,158.26,2,416.08,18.91,11.62,22,17,216,2,137.93,1.0,137.93,2,3,2,7
17088,29.16,4,1991.01,17.31,5.92,115,96,868,4,225.19,1.0,75.06,4,4,4,12
12547,198.24,2,207.8,25.98,4.71,8,7,134,2,82.99,1.0,82.99,1,3,1,5
17548,234.26,1,103.3,20.66,6.1,5,5,58,1,0.0,1.0,53.46,1,1,1,3
15252,37.2,2,740.78,16.84,6.53,44,44,522,2,146.97,1.0,146.97,3,3,3,9
13833,160.2,1,384.8,13.27,7.28,29,28,118,1,0.0,1.0,53.46,2,1,2,5
16829,157.31,1,197.22,17.93,8.41,11,11,99,1,0.0,1.0,53.46,2,1,1,4
13808,6.25,5,1747.66,23.0,18.03,76,70,782,3,91.01,1.67,22.75,5,4,4,13
12650,4.07,1,314.44,15.72,23.94,20,20,254,1,0.0,1.0,53.46,5,1,2,8
17671,16.25,4,1572.71,29.67,34.43,53,40,772,4,349.91,1.0,116.64,4,4,4,12
17964,32.32,2,471.7,4.54,5.08,104,84,301,2,340.88,1.0,340.88,4,3,2,9
15749,236.21,3,44534.3,4453.43,1290.31,10,5,18028,2,97.02,1.5,48.51,1,3,5,9
13394,2.28,8,2520.02,16.26,13.21,155,124,2392,8,308.04,1.0,44.01,5,5,5,15
15712,10.17,5,1072.36,20.23,16.8,53,41,486,5,278.11,1.0,69.53,5,4,4,13
17139,16.34,12,10668.47,22.32,17.13,478,309,5182,8,273.03,1.5,24.82,4,5,5,14
12945,289.17,1,462.95,20.13,8.7,23,23,165,1,0.0,1.0,53.46,1,1,2,4
16755,115.21,3,1496.83,8.8,8.16,170,133,1064,3,201.11,1.0,100.56,2,3,4,9
12852,295.4,1,311.55,18.33,5.11,17,17,149,1,0.0,1.0,53.46,1,1,2,4
12654,11.34,5,601.98,15.84,4.37,38,31,264,3,284.87,1.67,71.22,5,4,3,12
18212,327.09,1,248.42,5.78,5.58,43,30,101,1,0.0,1.0,53.46,1,1,1,3
16788,124.14,2,597.48,3.85,4.01,155,138,311,2,131.08,1.0,131.08,2,3,3,8
14214,31.33,5,1004.38,14.99,5.75,67,64,751,5,246.92,1.0,61.73,4,4,4,12
14483,282.33,1,137.1,15.23,8.71,9,9,97,1,0.0,1.0,53.46,1,1,1,3
14447,19.41,5,1163.23,16.62,5.83,70,54,571,4,261.9,1.25,65.48,4,4,4,12
17928,46.19,2,212.54,9.24,15.1,23,23,140,2,200.83,1.0,200.83,3,3,1,7
16116,212.26,1,612.78,18.02,8.53,34,34,248,1,0.0,1.0,53.46,1,1,3,5
13192,96.17,2,911.94,14.48,4.83,63,57,595,2,109.97,1.0,109.97,2,3,3,8
14984,20.16,2,213.27,5.2,4.46,41,37,60,2,161.14,1.0,161.14,4,3,1,8
15253,17.08,5,918.2,17.32,6.26,53,52,866,3,153.17,1.67,38.29,4,4,3,11
13300,170.22,1,371.89,18.59,5.37,20,20,203,1,0.0,1.0,53.46,2,1,2,5
15208,2.04,5,870.12,20.72,12.03,42,25,316,5,352.18,1.0,88.05,5,4,3,12
17736,10.11,3,377.44,15.1,8.86,25,24,238,3,104.04,1.0,52.02,5,3,2,10
14768,18.23,2,192.6,38.52,17.95,5,4,52,2,109.98,1.0,109.98,4,3,1,8
15707,36.16,4,945.58,4.42,4.24,214,126,605,3,51.01,1.33,17.0,3,4,4,11
15678,53.37,1,352.7,29.39,15.07,12,12,184,1,0.0,1.0,53.46,3,1,2,6
13573,51.16,2,294.4,11.32,9.35,26,24,303,2,202.99,1.0,202.99,3,3,2,8
18104,38.18,1,754.64,19.86,10.05,38,38,362,1,0.0,1.0,53.46,3,1,3,7
15345,46.29,1,393.54,19.68,6.04,20,20,81,1,0.0,1.0,53.46,3,1,2,6
17684,44.3,1,239.41,15.96,5.45,15,15,145,1,0.0,1.0,53.46,3,1,1,5
17841,2.26,124,40991.57,5.22,9.94,7847,1323,23071,13,371.89,9.54,3.02,5,5,5,15
15394,10.27,4,2183.54,25.69,11.71,85,54,910,4,348.96,1.0,116.32,5,4,5,14
14146,9.33,5,4191.0,19.96,20.14,210,183,2437,4,348.77,1.25,87.19,5,4,5,14
13173,5.1,2,353.65,8.22,6.17,43,41,277,2,363.06,1.0,363.06,5,3,2,10
14479,254.38,2,316.25,17.57,4.09,18,18,117,2,111.84,1.0,111.84,1,3,2,6
14229,52.34,3,1547.2,38.68,37.22,40,29,610,3,281.92,1.0,140.96,3,3,4,10
16086,60.22,5,1121.39,28.75,17.96,39,24,511,5,307.98,1.0,77.0,3,4,4,11
15696,34.18,8,2736.46,16.0,7.39,171,140,1028,5,293.11,1.6,41.87,3,5,5,13
12564,262.14,1,456.9,21.76,8.37,21,21,133,1,0.0,1.0,53.46,1,1,2,4
14995,39.28,2,233.23,3.82,2.69,61,53,103,2,241.93,1.0,241.93,3,3,1,7
15201,88.14,5,1236.54,17.92,15.31,69,35,1210,4,160.04,1.25,40.01,2,4,4,10
17874,186.23,6,683.46,14.86,15.39,46,37,221,3,70.06,2.0,14.01,1,5,3,9
15675,82.19,3,323.69,15.41,6.49,21,20,527,3,198.98,1.0,99.49,2,3,2,7
14915,92.2,2,307.48,25.62,19.9,12,12,112,2,186.16,1.0,186.16,2,3,2,7
13557,29.12,2,584.06,17.18,10.12,34,31,546,2,252.13,1.0,252.13,4,3,3,10
16348,33.11,7,1469.45,6.25,7.55,235,157,819,5,208.0,1.4,34.67,4,5,4,13
15704,141.2,4,2293.62,19.6,18.21,117,79,1028,3,75.04,1.33,25.01,2,4,5,11
15909,174.32,1,191.94,27.42,24.0,7,7,98,1,0.0,1.0,53.46,2,1,1,4
12635,90.3,2,1689.18,16.72,13.11,101,96,1172,2,65.1,1.0,65.1,2,3,4,9
13889,93.38,1,416.9,27.79,13.28,15,15,146,1,0.0,1.0,53.46,2,1,2,5
16685,62.18,2,324.24,5.23,4.21,62,60,396,1,0.01,2.0,0.01,3,3,2,8
12357,34.09,1,6207.67,47.39,39.56,131,131,2708,1,0.0,1.0,53.46,3,1,5,9
16759,8.23,3,789.79,18.8,7.93,42,40,609,2,23.15,1.5,11.58,5,3,3,11
15111,30.06,3,1567.48,18.66,7.04,84,70,710,3,343.22,1.0,171.61,4,3,4,11
15532,26.15,4,1580.93,6.18,5.73,256,205,521,4,332.92,1.0,110.97,4,4,4,12
13402,128.1,2,621.23,15.93,11.69,39,32,479,2,244.94,1.0,244.94,2,3,3,8
17324,18.32,4,990.23,19.8,31.04,50,43,844,3,348.91,1.33,116.3,4,4,4,12
17400,127.11,5,2129.96,10.0,8.21,213,175,1097,4,226.93,1.25,56.73,2,4,5,11
15527,19.25,8,2429.78,14.91,18.43,163,127,992,7,335.92,1.14,47.99,4,5,5,14
12997,23.11,4,1226.89,20.79,15.83,59,45,664,4,295.0,1.0,98.33,4,4,4,12
15452,30.25,3,538.73,9.29,7.49,58,47,283,3,234.87,1.0,117.44,4,3,3,10
12924,89.18,4,933.7,31.12,34.26,30,22,481,4,239.09,1.0,79.7,2,4,3,9
17789,282.21,1,225.9,16.14,9.79,14,14,74,1,0.0,1.0,53.46,1,1,1,3
17109,30.06,6,885.04,7.56,8.55,117,107,589,3,203.05,2.0,40.61,4,5,3,12
15952,34.29,4,806.57,8.86,7.43,91,65,399,4,191.93,1.0,63.98,3,4,3,10
14288,214.21,1,426.6,26.66,15.81,16,16,188,1,0.0,1.0,53.46,1,1,2,4
12358,2.33,2,1168.06,61.48,52.28,19,13,248,2,149.02,1.0,149.02,5,3,4,12
16287,170.38,1,142.5,17.81,5.92,8,8,298,1,0.0,1.0,53.46,2,1,1,4
14847,149.31,1,309.4,23.8,10.55,13,13,120,1,0.0,1.0,53.46,2,1,2,5
15541,115.14,1,85.13,2.94,2.69,29,29,49,1,0.0,1.0,53.46,2,1,1,4
15006,52.13,1,502.09,3.49,4.34,144,121,302,1,0.0,1.0,53.46,3,1,3,7
14856,37.14,3,1311.38,19.87,16.09,66,65,714,2,20.22,1.5,10.11,3,3,4,10
15610,52.32,1,112.46,18.74,4.26,6,6,66,1,0.0,1.0,53.46,3,1,1,5
14412,43.32,2,770.03,17.91,13.12,43,43,786,2,30.08,1.0,30.08,3,3,3,9
16164,18.14,3,822.48,24.19,18.43,34,27,433,2,25.24,1.5,12.62,4,3,3,10
16996,31.07,6,1456.96,39.38,19.24,37,13,544,5,323.14,1.2,64.63,4,5,4,13
14176,298.21,4,576.9,18.61,8.46,31,28,209,3,70.06,1.33,23.35,1,4,3,8
15574,178.26,4,702.25,4.18,5.65,168,131,349,2,194.84,2.0,64.95,2,4,3,9
17340,30.32,11,12353.29,30.35,25.58,407,229,5967,7,336.78,1.57,33.68,4,5,5,14
12551,358.29,1,168.0,16.8,3.2,10,10,100,1,0.0,1.0,53.46,1,1,1,3
16134,22.34,2,618.09,17.66,6.18,35,34,371,2,337.84,1.0,337.84,4,3,3,10
15922,374.19,1,369.5,33.59,17.0,11,11,138,1,0.0,1.0,53.46,1,1,2,4
18269,367.19,1,168.6,24.09,7.78,7,7,76,1,0.0,1.0,53.46,1,1,1,3
18202,200.26,3,1396.99,20.54,8.08,68,55,581,2,111.94,1.5,55.97,1,3,4,8
17105,160.1,2,665.78,7.4,4.12,90,80,693,2,147.05,1.0,147.05,2,3,3,8
15970,304.26,1,314.1,28.55,16.92,11,11,116,1,0.0,1.0,53.46,1,1,2,4
17083,110.11,3,1405.78,27.03,22.51,52,24,772,2,194.17,1.5,97.09,2,3,4,9
13751,289.1,1,296.25,32.92,51.73,9,9,152,1,0.0,1.0,53.46,1,1,2,4
15199,60.13,4,1268.7,97.59,78.55,13,5,396,4,249.05,1.0,83.02,3,4,4,11
15150,18.23,10,5314.47,15.49,6.18,343,282,3658,6,251.94,1.67,27.99,4,5,5,14
17140,248.2,1,465.32,23.27,43.18,20,16,302,1,0.0,1.0,53.46,1,1,2,4
16823,228.14,1,358.38,9.43,7.73,38,34,136,1,0.0,1.0,53.46,1,1,2,4
14697,219.11,2,188.61,8.57,8.0,22,22,181,1,0.01,2.0,0.01,1,3,1,5
15717,235.21,1,150.3,21.47,9.46,7,7,70,1,0.0,1.0,53.46,1,1,1,3
18248,123.33,2,804.02,17.11,10.92,47,39,511,2,63.88,1.0,63.88,2,3,3,8
15051,24.11,3,1391.61,9.73,10.62,143,130,1011,3,127.01,1.0,63.51,4,3,4,11
16861,60.39,2,173.76,28.96,9.24,6,6,140,2,98.73,1.0,98.73,3,3,1,7
13967,146.26,1,80.7,40.35,6.58,2,2,42,1,0.0,1.0,53.46,2,1,1,4
15522,33.29,2,398.84,7.0,7.93,57,47,573,2,54.96,1.0,54.96,3,3,2,8
16198,76.14,1,400.68,26.71,11.27,15,15,129,1,0.0,1.0,53.46,2,1,2,5
12893,31.24,1,188.14,5.53,6.55,34,27,96,1,0.0,1.0,53.46,4,1,1,6
15514,13.15,11,4139.46,23.26,65.81,178,96,2160,4,352.03,2.75,35.2,5,5,5,15
14849,22.31,25,7930.54,20.44,14.32,388,159,5694,11,351.94,2.27,14.66,4,5,5,14
16365,18.29,9,1540.42,30.2,66.0,51,45,504,5,349.75,1.8,43.72,4,5,4,13
15485,31.16,3,2575.0,29.94,30.77,86,59,1306,3,343.05,1.0,171.53,4,3,5,12
16748,18.34,5,1515.9,21.97,9.8,69,42,880,4,316.85,1.25,79.21,4,4,4,12
16233,72.04,3,536.68,24.39,18.15,22,22,174,3,295.19,1.0,147.6,3,3,3,9
16110,46.16,3,1337.48,3.78,3.24,354,283,733,3,266.02,1.0,133.01,3,3,4,10
12362,4.11,10,5226.23,19.65,9.66,266,201,2229,8,292.22,1.25,32.47,5,5,5,15
14386,297.36,1,142.4,20.34,7.89,7,7,54,1,0.0,1.0,53.46,1,1,1,3
14035,29.35,5,1428.02,21.64,19.64,66,41,739,5,268.89,1.0,67.22,4,4,4,12
12645,34.24,4,1775.18,24.32,14.85,73,58,1084,4,282.98,1.0,94.33,3,4,4,11
18230,10.21,7,2810.2,32.68,30.16,86,32,1316,6,293.01,1.17,48.84,5,5,5,15
16092,115.32,3,817.86,16.04,4.58,51,37,628,3,139.8,1.0,69.9,2,3,3,8
12623,277.19,1,305.1,16.95,8.66,18,18,191,1,0.0,1.0,53.46,1,1,2,4
13481,46.38,5,1804.56,16.56,6.33,109,98,1142,4,211.0,1.25,52.75,3,4,4,11
15187,2.27,16,4777.18,52.5,68.38,91,61,1887,8,210.92,2.0,14.06,5,5,5,15
14265,110.2,2,530.18,17.1,5.81,31,31,330,2,39.18,1.0,39.18,2,3,3,8
13507,4.21,4,2479.16,15.3,5.94,162,146,1597,4,142.06,1.0,47.35,5,4,5,14
14332,23.27,3,866.31,33.32,28.25,26,22,481,3,125.06,1.0,62.53,4,3,3,10
14141,3.35,4,915.13,22.88,11.83,40,27,355,4,102.8,1.0,34.27,5,4,3,12
16895,65.25,1,219.14,3.18,2.69,69,57,102,1,0.0,1.0,53.46,3,1,1,5
12515,354.11,1,383.7,23.98,22.11,16,16,131,1,0.0,1.0,53.46,1,1,2,4
14037,177.18,2,147.2,5.26,4.02,28,27,46,2,188.1,1.0,188.1,2,3,1,6
14713,10.08,11,2666.36,7.87,9.45,339,146,1615,8,355.89,1.38,35.59,5,5,5,15
14708,3.42,3,1126.37,40.23,42.74,28,25,621,3,365.83,1.0,182.92,5,3,4,12
12474,18.15,18,7375.79,17.4,10.21,424,253,4847,9,312.19,2.0,18.36,4,5,5,14
14659,9.25,9,2529.93,10.0,6.02,253,147,1195,9,306.98,1.0,38.37,5,5,5,15
17277,228.23,2,1065.35,15.44,11.93,69,67,430,2,95.01,1.0,95.01,1,3,4,8
14408,11.28,7,2606.53,24.36,24.43,107,60,1616,6,253.88,1.17,42.31,5,5,5,15
17289,32.26,3,944.41,8.51,12.44,111,86,520,2,148.92,1.5,74.46,4,3,4,11
15041,171.09,1,180.35,2.69,2.62,67,66,104,1,0.0,1.0,53.46,2,1,1,4
14250,8.16,3,1904.05,17.15,6.27,111,94,1200,2,82.03,1.5,41.02,5,3,4,12
18001,13.1,2,417.23,7.19,8.0,58,56,363,2,74.2,1.0,74.2,5,3,2,10
15488,93.34,1,91.32,45.66,43.36,2,2,73,1,0.0,1.0,53.46,2,1,1,4
15103,32.14,2,703.36,20.1,12.89,35,35,329,2,55.04,1.0,55.04,4,3,3,10
16999,24.19,2,484.82,21.08,34.69,23,21,294,2,50.92,1.0,50.92,4,3,2,9
13297,8.37,4,2089.85,35.42,21.17,59,52,963,3,59.77,1.33,19.92,5,4,5,14
17534,54.23,1,223.36,24.82,8.76,9,9,103,1,0.0,1.0,53.46,3,1,1,5
17761,33.33,1,712.78,37.51,42.76,19,19,398,1,0.0,1.0,53.46,3,1,3,7
14598,45.21,1,221.97,4.44,2.83,50,49,189,1,0.0,1.0,53.46,3,1,1,5
15858,16.23,5,1438.85,7.53,10.26,191,145,1167,5,351.93,1.0,87.98,4,4,4,12
13267,3.3,19,4521.49,21.43,10.66,211,88,1969,10,364.08,1.9,20.23,5,5,5,15
13496,11.31,2,653.33,18.67,12.16,35,28,341,2,349.03,1.0,349.03,5,3,3,11
17027,79.25,6,890.29,5.82,5.46,153,110,421,5,238.92,1.2,47.78,2,5,3,10
14231,184.3,3,925.71,18.51,9.94,50,47,409,3,104.97,1.0,52.49,1,3,3,7
12775,18.07,5,1386.04,21.0,10.73,66,47,877,5,294.12,1.0,73.53,4,4,4,12
15530,22.25,4,1502.35,13.91,10.19,108,90,950,4,225.05,1.0,75.02,4,4,4,12
17550,198.17,3,267.16,6.36,9.33,42,42,86,2,45.95,1.5,22.98,1,3,2,6
17877,171.22,1,237.61,19.8,24.91,12,12,98,1,0.0,1.0,53.46,2,1,1,4
16955,185.32,4,518.67,20.75,9.65,25,18,266,3,188.88,1.33,62.96,1,4,3,8
17361,50.11,3,488.2,16.83,11.85,29,26,157,3,242.24,1.0,121.12,3,3,2,8
17960,172.17,1,73.78,2.84,4.08,26,26,41,1,0.0,1.0,53.46,2,1,1,4
15533,20.11,3,807.57,9.73,10.17,83,73,289,2,70.0,1.5,35.0,4,3,3,10
14356,80.38,2,701.23,21.25,18.2,33,33,277,1,1.77,2.0,1.77,2,3,3,8
12546,47.26,2,1161.5,16.83,10.42,69,59,633,2,31.1,1.0,31.1,3,3,4,10
14212,90.23,1,1070.48,118.94,62.27,9,9,1152,1,0.0,1.0,53.46,2,1,4,7
12454,57.05,1,3528.34,235.22,104.5,15,15,1006,1,0.0,1.0,53.46,3,1,5,9
14624,58.19,2,225.85,17.37,3.54,13,13,162,1,1.96,2.0,1.96,3,3,1,7
16190,41.1,1,215.08,35.85,27.55,6,6,88,1,0.0,1.0,53.46,3,1,1,5
12384,29.4,2,585.27,21.68,17.3,27,26,126,2,92.89,1.0,92.89,4,3,3,10
15195,3.25,1,3861.0,3861.0,0.0,1,1,1404,1,0.0,1.0,53.46,5,1,5,11
16835,129.19,2,180.85,18.09,3.4,10,10,61,2,244.86,1.0,244.86,2,3,1,6
14961,11.36,9,7044.68,22.58,15.81,312,193,3708,6,349.92,1.5,43.74,5,5,5,15
16143,4.17,6,2424.94,20.73,24.07,117,75,919,5,365.95,1.2,73.19,5,5,5,15
12944,36.3,2,604.51,20.15,7.68,30,29,289,2,319.02,1.0,319.02,3,3,3,9
18229,12.36,20,7276.9,44.37,40.77,164,66,2488,12,361.72,1.67,19.04,5,5,5,15
17860,369.24,1,252.8,4.36,5.4,58,49,104,1,0.0,1.0,53.46,1,1,2,4
14404,34.24,6,1474.32,14.31,13.5,103,70,839,6,335.85,1.0,67.17,3,5,4,12
12476,16.24,11,6816.42,29.26,26.01,233,177,2408,9,345.92,1.22,34.59,4,5,5,14
13706,303.37,1,330.79,16.54,8.74,20,20,189,1,0.0,1.0,53.46,1,1,2,4
17730,4.11,13,5298.48,24.3,25.6,218,127,3576,10,323.04,1.3,26.92,5,5,5,15
13973,288.12,1,264.7,24.06,16.98,11,11,109,1,0.0,1.0,53.46,1,1,2,4
13494,312.27,1,316.26,17.57,5.55,18,18,162,1,0.0,1.0,53.46,1,1,2,4
15257,284.22,1,317.15,45.31,53.64,7,7,46,1,0.0,1.0,53.46,1,1,2,4
14651,68.1,2,654.6,6.42,5.89,102,95,344,2,143.97,1.0,143.97,3,3,3,9
17469,17.21,5,1870.97,21.26,7.52,88,61,787,5,188.18,1.0,47.05,4,4,4,12
16774,68.24,4,661.52,13.78,13.27,48,36,322,4,111.0,1.0,37.0,3,4,3,10
14963,10.25,5,1487.8,7.51,10.93,198,149,1176,3,173.99,1.67,43.5,5,4,4,13
14816,198.21,1,271.85,67.96,65.87,4,4,5,1,0.0,1.0,53.46,1,1,2,4
14551,19.2,2,186.23,18.62,7.0,10,9,106,2,185.8,1.0,185.8,4,3,1,8
15901,17.23,3,363.88,3.14,2.84,116,102,384,3,138.02,1.0,69.01,4,3,2,9
13045,100.14,1,305.28,16.96,9.79,18,18,221,1,0.0,1.0,53.46,2,1,2,5
14712,30.22,3,917.07,36.68,37.46,25,21,315,3,82.98,1.0,41.49,4,3,3,10
15154,76.09,1,296.42,3.49,3.86,85,66,104,1,0.0,1.0,53.46,2,1,2,5
16244,212.33,2,1522.75,16.73,4.74,91,88,855,2,160.94,1.0,160.94,1,3,4,8
14414,92.26,7,1496.98,15.43,10.02,97,79,2512,4,267.04,1.75,44.51,2,5,4,11
16203,59.24,4,592.9,16.94,3.7,35,27,262,4,313.87,1.0,104.62,3,4,3,10
15174,323.38,1,135.75,12.34,5.96,11,11,145,1,0.0,1.0,53.46,1,1,1,3
13049,65.12,2,656.68,46.91,45.16,14,14,268,2,253.96,1.0,253.96,3,3,3,9
16992,11.27,5,1614.31,17.36,5.99,93,84,860,4,274.05,1.25,68.51,5,4,4,13
13654,44.08,6,2707.33,16.31,8.34,166,157,2182,5,230.15,1.2,46.03,3,5,5,13
12643,129.23,6,3344.64,139.36,178.85,24,11,1808,4,204.05,1.5,40.81,2,5,5,12
16200,5.15,2,1080.62,6.04,5.68,179,149,523,2,159.95,1.0,159.95,5,3,4,12
12977,157.07,1,39.24,4.36,6.58,9,9,12,1,0.0,1.0,53.46,2,1,1,4
15136,3.25,4,1286.7,18.92,7.25,68,61,776,3,93.85,1.33,31.28,5,4,4,13
12718,72.07,1,238.25,12.54,8.02,19,19,203,1,0.0,1.0,53.46,3,1,1,5
13801,67.34,1,324.8,14.12,3.84,23,23,168,1,0.0,1.0,53.46,3,1,2,6
14638,51.34,1,443.6,27.73,15.24,16,16,166,1,0.0,1.0,53.46,3,1,2,6
16751,31.31,1,1764.72,70.59,183.64,25,24,1031,1,0.0,1.0,53.46,4,1,4,9
15628,5.33,9,2870.24,18.52,8.19,155,85,1894,8,362.02,1.13,45.25,5,5,5,15
16883,188.23,2,276.73,7.28,5.86,38,33,104,2,184.1,1.0,184.1,1,3,2,6
16923,13.22,19,7247.61,10.79,13.06,672,313,3417,10,350.08,1.9,19.45,5,5,5,15
16556,67.28,7,3313.79,16.01,9.18,207,144,1890,7,293.92,1.0,48.99,3,5,5,13
16221,37.28,3,864.86,8.92,8.4,97,90,717,3,330.94,1.0,165.47,3,3,3,9
16163,233.13,2,856.6,142.77,159.71,6,5,192,2,132.95,1.0,132.95,1,3,3,7
13048,15.21,4,1835.91,13.5,7.58,136,77,1238,4,312.95,1.0,104.32,4,4,4,12
14379,45.07,2,348.1,7.57,5.87,46,39,292,2,251.07,1.0,251.07,3,3,2,8
15053,5.26,3,697.79,9.83,10.15,71,49,986,3,277.0,1.0,138.5,5,3,3,11
13122,95.1,2,922.39,16.77,4.77,55,54,585,2,146.07,1.0,146.07,2,3,3,8
12593,109.23,3,418.1,19.91,7.06,21,14,206,2,110.13,1.5,55.07,2,3,2,7
12700,8.31,4,4939.99,18.43,14.37,268,193,2967,4,207.78,1.0,69.26,5,4,5,14
16239,57.41,2,414.2,21.8,11.77,19,18,228,2,132.96,1.0,132.96,3,3,2,8
16448,199.08,1,188.89,9.44,8.84,20,19,78,1,0.0,1.0,53.46,1,1,1,3
14921,31.21,2,1316.07,16.87,6.95,78,78,953,2,171.02,1.0,171.02,4,3,4,11
12465,18.07,2,742.19,15.79,6.35,47,46,479,2,152.12,1.0,152.12,4,3,3,10
15232,114.08,2,612.06,19.74,10.87,31,26,686,2,27.17,1.0,27.17,2,3,3,8
13159,9.29,4,1437.85,11.88,7.73,121,114,1059,3,106.98,1.33,35.66,5,4,4,13
16968,5.14,2,439.43,14.18,5.54,31,31,326,2,103.17,1.0,103.17,5,3,2,10
13434,75.16,2,534.24,53.42,66.74,10,9,300,1,22.16,2.0,22.16,2,3,3,8
12884,89.22,1,309.05,44.15,55.7,7,7,43,1,0.0,1.0,53.46,2,1,2,5
13806,64.28,1,256.38,25.64,16.59,10,10,56,1,0.0,1.0,53.46,3,1,2,6
14345,39.35,1,108.98,18.16,11.52,6,6,50,1,0.0,1.0,53.46,3,1,1,5
14582,41.27,1,114.11,19.02,12.2,6,6,73,1,0.0,1.0,53.46,3,1,1,5
12540,20.28,17,13400.24,28.03,29.06,478,277,6685,11,342.08,1.55,21.38,4,5,5,14
12913,5.26,5,2483.63,49.67,46.68,50,37,1419,5,363.82,1.0,90.96,5,4,5,14
14803,163.18,3,845.55,19.22,38.86,44,35,370,3,130.03,1.0,65.02,2,3,3,8
17856,2.36,4,1418.03,94.54,120.18,15,12,842,3,279.92,1.33,93.31,5,4,4,13
17416,30.23,7,6893.42,25.63,26.8,269,186,4302,6,251.96,1.17,41.99,4,5,5,14
17861,4.08,8,2100.8,9.46,9.22,222,172,1988,5,316.2,1.6,45.17,5,5,5,15
16209,89.27,5,2262.62,49.19,177.98,46,37,1179,4,157.98,1.25,39.5,2,4,5,11
17015,29.32,3,1842.56,8.49,7.31,217,182,1981,3,156.89,1.0,78.45,4,3,4,11
16671,29.19,3,1692.27,282.05,277.78,6,3,875,2,136.1,1.5,68.05,4,3,4,11
13621,117.41,1,213.85,11.26,4.99,19,19,343,1,0.0,1.0,53.46,2,1,1,4
15396,113.31,1,288.18,20.58,18.0,14,14,122,1,0.0,1.0,53.46,2,1,2,5
17299,12.26,4,669.11,11.74,11.3,57,50,678,4,161.83,1.0,53.94,5,4,3,12
14642,59.3,1,96.12,48.06,39.97,2,2,76,1,0.0,1.0,53.46,3,1,1,5
15664,51.31,1,386.43,22.73,10.26,17,17,157,1,0.0,1.0,53.46,3,1,2,6
17383,5.03,1,199.29,3.91,3.95,51,49,150,1,0.0,1.0,53.46,5,1,1,7
17404,5.08,15,31906.82,161.15,142.8,198,111,32748,10,356.12,1.5,25.44,5,5,5,15
17284,61.15,6,1652.58,5.66,5.46,292,229,1364,5,276.0,1.2,55.2,3,5,4,12
13831,17.11,6,2202.99,29.77,51.5,74,58,745,5,353.14,1.2,70.63,4,5,5,14
13600,313.12,1,219.52,11.55,9.93,19,19,324,1,0.0,1.0,53.46,1,1,1,3
13623,31.26,5,747.78,9.23,15.36,81,75,294,5,266.95,1.0,66.74,4,4,3,11
13431,68.19,2,1269.1,27.59,29.02,46,44,672,2,21.1,1.0,21.1,3,3,4,10
13980,61.2,1,200.14,18.19,14.37,11,11,172,1,0.0,1.0,53.46,3,1,1,5
15619,11.42,1,336.4,112.13,28.73,3,3,136,1,0.0,1.0,53.46,5,1,2,8
