CustomerID,Recency,Frequency,Monetary,AvgOrderValue,StdOrderValue,TotalTransactions,UniqueProducts,TotalQuantity,ActiveMonths,LifespanDays,FreqPerMonth,AvgInterPurchaseDays,R_Score,F_Score,M_Score,RFM_Score,CLV_Target,Churned,churn_prob,Cluster,Segment
13474,237.19,1,229.59,3.59,2.75,64,59,132,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.925472199845589,0,Promising
13437,15.18,7,3408.06,20.41,12.89,167,143,1283,4,175.98,1.75,29.33,4,5,5,14,1234.46,0,0.00777498081316837,1,Lost Cheap
15329,40.11,3,1049.7,18.42,9.54,57,51,486,3,132.21,1.0,66.11,3,3,4,10,295.7,0,0.055636384959544226,1,Lost Cheap
17429,129.21,3,524.92,13.46,7.03,39,36,624,3,90.15,1.0,45.08,2,3,3,8,0.0,1,0.7838698178230915,1,Lost Cheap
17101,11.18,4,1621.73,38.61,36.52,42,28,815,3,167.96,1.33,55.99,5,4,4,13,1391.15,0,0.01434541369163153,1,Lost Cheap
17750,6.17,9,1797.57,9.31,6.89,193,101,3957,7,158.93,1.29,19.87,5,5,4,14,526.11,0,0.006695190545992622,1,Lost Cheap
16173,16.31,6,1418.32,16.88,6.14,84,70,575,3,82.81,2.0,16.56,4,5,4,13,988.94,0,0.012730412352459452,1,Lost Cheap
17600,18.36,1,161.67,12.44,5.96,13,13,144,1,0.0,1.0,53.46,4,1,1,6,161.67000000000002,0,0.014714581922994694,1,Lost Cheap
17914,4.27,1,336.43,4.21,5.05,80,72,473,1,0.0,1.0,53.46,5,1,2,8,336.43,0,0.029586103576033623,1,Lost Cheap
13349,11.43,1,247.32,15.46,10.36,16,16,225,1,0.0,1.0,53.46,5,1,1,7,247.32,0,0.014092768319046451,1,Lost Cheap
17767,16.15,1,271.2,12.91,6.66,21,21,128,1,0.0,1.0,53.46,4,1,2,7,271.2,0,0.020428602183240562,1,Lost Cheap
12442,4.17,1,172.06,14.34,8.01,12,12,182,1,0.0,1.0,53.46,5,1,1,7,172.06,0,0.01152000188143644,1,Lost Cheap
14449,19.26,4,907.1,3.52,3.69,258,201,757,4,353.91,1.0,117.97,4,4,3,11,505.8,0,0.0018591501577221942,1,Lost Cheap
17238,3.28,17,3744.65,6.62,5.5,566,297,1822,10,368.85,1.7,23.05,5,5,5,15,1784.73,0,0.0,4,At-Risk
12347,3.1,7,4310.0,23.68,23.29,182,103,2458,7,365.04,1.0,60.84,5,5,5,15,1519.14,0,0.0005055210489993098,1,Lost Cheap
12734,353.23,1,110.4,27.6,22.17,4,4,88,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9443193381650136,0,Promising
14221,43.19,9,3432.8,17.79,12.82,193,123,2191,7,296.92,1.29,37.12,3,5,5,13,815.79,0,0.00011904761904761905,1,Lost Cheap
12662,1.26,11,3849.78,16.74,7.07,230,129,2058,10,372.95,1.1,37.3,5,5,5,15,1196.1200000000001,0,0.0,1,Lost Cheap
17742,114.12,2,355.11,23.67,14.11,15,13,89,2,219.23,1.0,219.23,2,3,2,7,0.0,1,0.7410171285573389,1,Lost Cheap
15164,69.26,3,843.05,8.18,6.12,103,79,360,3,270.91,1.0,135.46,3,3,3,9,474.87,0,0.013617656755736743,1,Lost Cheap
14320,207.37,2,477.79,15.41,6.49,31,29,325,2,126.01,1.0,126.01,1,3,2,6,0.0,1,0.9152231908807089,0,Promising
16034,197.09,3,437.7,19.9,14.32,22,18,242,2,136.18,1.5,68.09,1,3,2,6,0.0,1,0.9165410458080574,0,Promising
15059,41.28,9,1337.72,5.64,4.84,237,161,604,6,293.99,1.5,36.75,3,5,4,12,329.12,0,0.006466615536737489,1,Lost Cheap
14930,109.33,3,2372.86,18.54,8.58,128,116,1166,2,165.83,1.5,82.92,2,3,5,10,0.0,1,0.7346009438169445,1,Lost Cheap
17374,219.39,2,495.77,17.71,5.55,28,24,85,2,62.84,1.0,62.84,1,3,3,7,0.0,1,0.9031983365096427,0,Promising
13261,269.25,2,944.1,104.9,26.1,9,8,210,2,17.07,1.0,17.07,1,3,4,8,0.0,1,0.8736615221778017,0,Promising
13731,220.16,2,610.59,16.07,3.53,38,36,278,2,27.18,1.0,27.18,1,3,3,7,0.0,1,0.9134362507954253,0,Promising
15815,64.23,5,2100.6,42.87,44.48,49,33,1856,5,196.17,1.0,49.04,3,4,5,12,225.9,0,0.014742247208896447,1,Lost Cheap
14873,211.19,1,519.68,18.56,5.53,28,28,168,1,0.0,1.0,53.46,1,1,3,5,0.0,1,0.9425514902964882,0,Promising
13055,79.16,3,1214.41,15.98,5.73,76,74,894,2,135.23,1.5,67.62,2,3,4,9,869.55,0,0.6266030307660104,1,Lost Cheap
12562,9.04,7,3781.74,22.51,19.08,168,99,1779,7,190.19,1.0,31.7,5,5,5,15,2176.51,0,0.017629133242288826,1,Lost Cheap
15036,73.11,3,465.55,3.67,3.85,127,107,327,2,107.14,1.5,53.57,2,4,2,8,219.85999999999999,0,0.6948209208907841,1,Lost Cheap
15825,173.2,1,532.94,26.65,54.27,20,20,220,1,0.0,1.0,53.46,2,1,3,6,0.0,1,0.5753717839487875,0,Promising
16739,177.38,1,323.0,24.85,11.82,13,13,172,1,0.0,1.0,53.46,2,1,2,5,0.0,1,0.8192072430924516,0,Promising
15412,172.12,1,190.53,19.05,30.23,10,10,108,1,0.0,1.0,53.46,2,1,1,4,0.0,1,0.8126749270111482,0,Promising
14542,186.42,1,103.25,20.65,9.49,5,5,19,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9774736939039826,0,Promising
15920,155.12,4,167.5,2.79,2.01,60,53,99,1,0.01,4.0,0.0,2,4,1,7,0.0,1,0.6984222196846213,0,Promising
14862,26.35,2,841.2,17.53,6.73,48,47,772,2,122.95,1.0,122.95,4,3,3,10,537.1,0,0.05570366577879735,1,Lost Cheap
15366,76.14,2,602.51,13.69,4.92,44,37,621,2,282.96,1.0,282.96,2,3,3,8,496.97,0,0.26113290534923617,1,Lost Cheap
14554,11.07,4,2381.04,11.02,10.66,216,147,1478,2,42.15,2.0,14.05,5,4,5,14,2381.04,0,0.016858176193925378,1,Lost Cheap
16518,62.14,2,484.32,12.11,9.7,40,36,327,2,222.94,1.0,222.94,3,3,2,8,293.62,0,0.036438929099774954,1,Lost Cheap
14789,29.39,1,197.64,32.94,13.98,6,6,116,1,0.0,1.0,53.46,4,1,1,6,197.64,0,0.02270267515024881,1,Lost Cheap
13969,8.13,18,9053.94,14.46,20.2,626,334,4542,11,357.82,1.64,21.05,5,5,5,15,5142.59,0,0.0,4,At-Risk
16904,5.22,16,3754.27,5.29,6.99,710,387,2034,11,362.99,1.45,24.2,5,5,5,15,705.2,0,0.0,4,At-Risk
15881,313.06,5,501.39,17.29,26.72,29,26,260,2,52.14,2.5,13.04,1,4,3,8,0.0,1,0.8842842160031185,0,Promising
15093,19.22,6,4597.02,42.57,44.31,108,52,3760,6,353.78,1.0,70.76,4,5,5,14,569.9200000000001,0,0.0021794871794871794,1,Lost Cheap
12386,338.24,2,401.9,40.19,22.82,10,10,354,2,29.11,1.0,29.11,1,3,2,6,0.0,1,0.8890972954813583,0,Promising
13002,319.13,1,120.95,17.28,5.14,7,7,73,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9759801260280594,0,Promising
13358,269.27,1,439.03,15.14,7.95,29,29,285,1,0.0,1.0,53.46,1,1,2,4,0.0,1,0.9728025725406152,0,Promising
17462,61.18,2,675.69,25.03,22.0,27,25,227,2,223.87,1.0,223.87,3,3,3,9,212.28,0,0.01610841916627218,1,Lost Cheap
12353,205.02,1,89.0,22.25,12.22,4,4,20,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9714910511793176,0,Promising
14171,99.07,1,363.79,6.27,5.27,58,57,167,1,0.0,1.0,53.46,2,1,2,5,0.0,1,0.7957137215610204,1,Lost Cheap
15215,47.28,3,734.94,21.0,9.58,35,33,225,2,49.97,1.5,24.99,3,4,3,10,434.90000000000003,0,0.04538937522011656,1,Lost Cheap
13860,2.22,5,1245.9,16.39,5.1,76,58,591,4,85.15,1.25,21.29,5,4,4,13,1245.9,0,0.008895871200923477,1,Lost Cheap
14508,22.94,2,276.42,4.85,4.27,57,52,131,2,67.35,1.0,67.35,4,3,2,9,276.42,0,0.027422096608591517,1,Lost Cheap
14592,36.07,3,570.46,3.48,2.99,164,132,415,2,28.94,1.5,14.47,3,4,3,10,570.46,0,0.0385793638900401,1,Lost Cheap
12498,22.23,3,403.7,17.55,6.96,23,21,159,2,36.14,1.5,18.07,4,4,2,10,403.70000000000005,0,0.05071349973647818,1,Lost Cheap
13271,38.16,1,217.38,2.26,2.43,96,79,253,1,0.0,1.0,53.46,3,1,1,5,217.38,0,0.03970354042414128,1,Lost Cheap
15010,36.23,1,308.94,15.45,5.76,20,20,184,1,0.0,1.0,53.46,3,1,2,6,308.94,0,0.02967274976354198,1,Lost Cheap
16936,26.3,1,262.68,4.61,4.86,57,56,173,1,0.0,1.0,53.46,4,1,2,7,262.68,0,0.03529580708574036,1,Lost Cheap
17643,374.15,1,101.55,12.69,2.69,8,8,71,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9811034189846104,0,Promising
17884,4.28,4,717.45,6.13,6.96,117,107,854,3,367.97,1.33,122.66,5,4,3,12,114.61,0,0.0053222691664912124,1,Lost Cheap
12793,335.26,2,545.48,22.73,14.02,24,21,295,2,36.87,1.0,36.87,1,3,3,7,0.0,1,0.9092579615824067,0,Promising
18119,368.26,1,181.12,6.04,10.47,30,29,125,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9753581823453576,0,Promising
15984,3.25,10,2837.67,10.51,18.82,270,217,1843,8,365.95,1.25,40.66,5,5,5,15,988.91,0,0.00011904761904761905,1,Lost Cheap
14256,261.21,2,969.06,18.28,8.32,53,51,414,2,104.06,1.0,104.06,1,3,4,8,0.0,1,0.907956521414501,0,Promising
17905,72.03,4,800.24,23.54,42.12,34,33,407,3,302.18,1.33,100.73,3,4,3,10,181.25,0,0.028030465740483065,1,Lost Cheap
13584,307.23,1,142.4,5.93,6.22,24,24,37,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9814786669551645,0,Promising
14071,4.25,8,1438.82,4.44,5.94,324,271,995,4,261.04,2.0,37.29,5,5,4,14,1082.01,0,0.002857047634227733,1,Lost Cheap
16121,58.22,2,867.11,4.09,3.98,212,170,586,2,158.05,1.0,158.05,3,3,3,9,579.22,0,0.04016859899963323,1,Lost Cheap
13220,79.2,4,819.29,39.01,45.97,21,18,196,4,158.11,1.0,52.7,2,4,3,9,92.8,0,0.5862210876542174,1,Lost Cheap
16933,2.23,2,563.23,12.8,12.27,44,42,288,2,237.97,1.0,237.97,5,3,3,11,338.5,0,0.002964293904191992,1,Lost Cheap
15706,64.34,4,1060.56,19.28,13.24,55,50,321,3,52.82,1.33,17.61,3,4,4,11,610.51,0,0.01533213245680896,1,Lost Cheap
15472,114.13,1,371.56,4.89,3.14,76,76,251,1,0.0,1.0,53.46,2,1,2,5,0.0,1,0.772376502583663,1,Lost Cheap
16302,127.36,1,233.22,21.2,10.82,11,11,158,1,0.0,1.0,53.46,2,1,1,4,0.0,1,0.8730303775314056,1,Lost Cheap
13388,132.23,2,677.1,19.35,10.32,35,35,282,1,0.0,2.0,0.0,2,3,3,8,0.0,1,0.8194432184312694,1,Lost Cheap
13336,78.18,1,795.12,15.59,3.98,51,51,559,1,0.0,1.0,53.46,2,1,3,6,795.12,0,0.7028778848886031,1,Lost Cheap
12783,3.1,6,2225.91,26.5,47.78,84,76,624,4,73.01,1.5,14.6,5,5,5,15,2225.91,0,0.014825485838619786,1,Lost Cheap
13013,2.14,13,4810.94,21.97,13.66,219,155,2224,9,370.11,1.44,30.84,5,5,5,15,1428.15,0,0.00011904761904761905,1,Lost Cheap
17744,4.26,6,2322.4,17.08,11.2,136,110,3412,5,354.91,1.2,70.98,5,5,5,15,1033.44,0,0.001302622498274672,1,Lost Cheap
15160,358.17,1,158.16,39.54,45.09,4,4,84,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9358687278675277,0,Promising
16665,363.18,1,135.4,15.04,15.35,9,9,59,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9603776012234855,0,Promising
14880,78.19,3,706.19,15.03,4.43,47,45,373,3,211.05,1.0,105.53,2,4,3,9,342.92,0,0.5188676013313127,1,Lost Cheap
13717,33.17,6,1445.01,14.17,6.82,102,92,1959,6,266.04,1.0,53.21,4,5,4,13,489.02,0,0.005626336682090612,1,Lost Cheap
14175,60.27,3,3222.3,21.63,11.9,149,139,1515,3,269.98,1.0,134.99,3,4,5,12,2016.31,0,0.00826572220841975,1,Lost Cheap
14497,310.05,1,475.37,16.39,4.92,29,29,235,1,0.0,1.0,53.46,1,1,2,4,0.0,1,0.9780273810560359,0,Promising
15114,31.14,10,2760.56,14.01,5.77,197,136,3096,8,271.26,1.25,30.14,4,5,5,14,1406.55,0,0.006666666666666666,1,Lost Cheap
16623,246.34,1,129.45,25.89,22.49,5,5,39,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9643936784600854,0,Promising
15912,179.16,2,264.62,13.93,11.91,19,19,185,2,54.89,1.0,54.89,2,3,2,7,0.0,1,0.7820072280952766,0,Promising
17423,47.2,2,698.41,26.86,25.35,26,26,459,2,171.18,1.0,171.18,3,3,3,9,248.99,0,0.050568943583804565,1,Lost Cheap
14584,169.99,4,1042.26,10.42,7.76,100,68,383,2,29.04,2.0,9.68,2,4,4,10,0.0,1,0.7912152990201625,0,Promising
15734,115.31,2,1339.45,51.52,61.26,26,25,346,2,85.83,1.0,85.83,2,3,4,9,0.0,1,0.7299945923920343,1,Lost Cheap
12875,144.12,2,343.23,171.62,172.74,2,1,2019,2,219.14,1.0,219.14,2,3,2,7,0.0,1,0.7581431675057624,1,Lost Cheap
13411,108.18,1,213.55,11.86,9.21,18,17,72,1,0.0,1.0,53.46,2,1,1,4,0.0,1,0.9278163752319777,1,Lost Cheap
14314,107.32,1,120.0,15.0,14.14,8,8,296,1,0.0,1.0,53.46,2,1,1,4,0.0,1,0.880086168143078,1,Lost Cheap
13670,76.12,1,349.7,13.99,7.29,25,25,282,1,0.0,1.0,53.46,2,1,2,5,349.7,0,0.7185552288634934,1,Lost Cheap
17339,95.2,2,243.36,27.04,22.97,9,9,152,2,270.95,1.0,270.95,2,3,1,6,0.0,1,0.7122676451326231,1,Lost Cheap
13259,62.31,1,292.32,3.36,3.4,87,77,132,1,0.0,1.0,53.46,3,1,2,6,292.32,0,0.05027009563039651,1,Lost Cheap
13483,66.27,1,140.34,14.03,6.58,10,10,160,1,0.0,1.0,53.46,3,1,1,5,140.34,0,0.050669481870252435,1,Lost Cheap
16793,58.13,1,243.84,15.24,5.5,16,16,146,1,0.0,1.0,53.46,3,1,1,5,243.84,0,0.09634845890970038,1,Lost Cheap
17084,36.14,2,2949.75,18.21,11.13,162,146,1816,1,0.0,2.0,0.0,3,3,5,11,2949.75,0,0.042697549788006633,1,Lost Cheap
17712,45.24,1,522.91,18.03,12.82,29,29,215,1,0.0,1.0,53.46,3,1,3,7,522.91,0,0.036627287574690734,1,Lost Cheap
17831,34.13,1,35.4,17.7,0.0,2,2,12,1,0.0,1.0,53.46,3,1,1,5,35.400000000000006,0,0.061622808833328116,1,Lost Cheap
17301,22.19,1,197.63,2.99,2.71,66,59,149,1,0.0,1.0,53.46,4,1,1,6,197.63,0,0.030587789881272354,1,Lost Cheap
12557,17.06,5,11990.96,363.36,446.2,33,15,4384,5,355.19,1.0,88.8,4,4,5,13,2990.0,0,0.006190476190476191,1,Lost Cheap
13564,145.16,3,1749.02,21.07,59.75,83,68,661,2,223.88,1.5,111.94,2,4,4,10,0.0,1,0.672626716120289,1,Lost Cheap
12691,29.06,6,1035.8,32.37,33.14,32,21,394,5,329.09,1.2,65.82,4,5,4,13,479.5,0,0.0007374201787994891,1,Lost Cheap
17585,110.2,4,1133.07,5.29,6.71,214,176,1671,4,228.93,1.0,76.31,2,4,4,10,0.0,1,0.7652868094826332,1,Lost Cheap
14290,12.18,5,2314.65,22.92,21.91,101,89,915,4,350.15,1.25,87.54,5,4,5,14,1537.0900000000001,0,0.0033796098903208795,1,Lost Cheap
17450,9.2,46,194550.79,577.3,819.51,337,124,69993,12,359.17,3.83,7.98,5,5,5,15,108089.25,0,0.0,3,Loyal Customers
16907,30.01,5,981.65,6.5,10.01,151,89,298,5,336.05,1.0,84.01,4,4,4,12,269.77,0,0.001566158269565937,1,Lost Cheap
12726,29.2,7,2609.1,21.04,11.25,124,57,3143,7,329.03,1.0,54.84,4,5,5,14,1141.78,0,0.002261473429951691,1,Lost Cheap
18138,296.15,1,152.65,19.08,14.55,8,8,38,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9746553452313066,0,Promising
18231,193.17,5,2083.27,16.8,10.86,124,106,821,4,96.22,1.25,24.06,1,4,5,10,0.0,1,0.8679521149560191,0,Promising
17560,95.38,4,854.95,32.88,20.88,26,22,635,4,215.92,1.0,71.97,2,4,3,9,0.0,1,0.671336034716505,1,Lost Cheap
14548,151.25,2,652.8,163.2,94.22,4,2,256,2,167.15,1.0,167.15,2,3,3,8,0.0,1,0.7698929168270219,0,Promising
16080,82.32,2,217.16,21.72,12.43,10,10,128,2,192.83,1.0,192.83,2,3,1,6,86.9,0,0.6105616300400415,1,Lost Cheap
13771,65.17,4,2634.45,22.14,15.68,119,114,1477,3,182.94,1.33,60.98,3,4,5,12,1169.6,0,0.014683223637930705,1,Lost Cheap
15703,265.31,1,211.5,42.3,37.03,5,5,66,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9445929441465224,0,Promising
12902,265.26,1,138.68,13.87,4.77,10,10,66,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9785576404725873,0,Promising
15223,226.28,2,755.75,37.79,41.42,20,14,213,1,23.97,2.0,23.97,1,3,3,7,0.0,1,0.8780925727764444,0,Promising
13772,34.28,3,1132.13,6.4,8.18,177,141,546,3,205.97,1.0,102.99,3,4,4,11,445.91,0,0.016564216275224856,1,Lost Cheap
14759,5.26,3,1625.97,15.94,4.75,102,92,569,3,228.05,1.0,114.03,5,4,4,13,755.12,0,0.01572045533872286,1,Lost Cheap
14177,87.13,4,559.41,13.32,22.67,42,37,205,2,93.17,2.0,31.06,2,4,3,9,250.0,0,0.6124985002475026,1,Lost Cheap
15537,164.22,1,110.92,4.62,4.64,24,24,29,1,0.0,1.0,53.46,2,1,1,4,0.0,1,0.918498011041293,0,Promising
17887,130.04,1,111.35,11.14,11.56,10,10,30,1,0.0,1.0,53.46,2,1,1,4,0.0,1,0.9196684299810555,1,Lost Cheap
13726,39.31,2,1079.66,25.71,38.77,42,39,1054,2,61.99,1.0,61.99,3,3,4,10,786.98,0,0.041269456378831205,1,Lost Cheap
16213,79.35,1,159.0,26.5,25.01,6,6,48,1,0.0,1.0,53.46,2,1,1,4,159.0,0,0.7112185389985979,1,Lost Cheap
13079,5.06,5,220.1,36.68,29.52,6,2,62,4,136.09,1.25,34.02,5,4,1,10,196.3,0,0.07493627582759628,1,Lost Cheap
13558,6.29,4,605.06,3.46,2.87,175,123,344,3,62.93,1.33,20.98,5,4,3,12,605.06,0,0.013905169776690032,1,Lost Cheap
15444,10.03,2,1418.26,6.48,4.36,219,191,764,2,31.06,1.0,31.06,5,3,4,12,1418.26,0,0.024007215864688264,1,Lost Cheap
16070,23.1,2,852.15,25.82,28.14,33,32,457,1,9.97,2.0,9.97,4,3,3,10,852.15,0,0.027885759031063554,1,Lost Cheap
14946,15.2,1,100.9,33.63,0.75,3,3,22,1,0.0,1.0,53.46,4,1,1,6,100.9,0,0.024894907675592062,1,Lost Cheap
14395,3.16,9,3507.71,10.02,7.03,350,181,1693,9,369.85,1.0,46.23,5,5,5,15,1541.49,0,0.0,1,Lost Cheap
14082,365.3,1,182.25,6.28,5.24,29,28,110,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9636458148533875,0,Promising
14625,197.12,2,899.63,16.97,4.78,53,51,335,2,165.0,1.0,165.0,1,3,3,7,0.0,1,0.8618720014880082,0,Promising
12721,32.25,6,2656.13,16.5,9.24,161,133,1959,6,323.02,1.0,64.6,4,5,5,14,957.22,0,0.0034047287253808987,1,Lost Cheap
15180,368.14,1,87.5,14.58,2.81,6,6,36,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9828785850381414,0,Promising
17076,37.02,3,841.08,33.64,24.24,25,17,295,3,328.32,1.0,164.16,3,4,3,10,506.88,0,0.011300729380142038,1,Lost Cheap
16083,101.31,2,1317.62,42.5,38.29,31,31,908,2,259.96,1.0,259.96,2,3,4,9,0.0,1,0.4001642311961252,1,Lost Cheap
14533,25.26,7,1949.72,31.45,24.65,62,53,4019,5,328.04,1.4,54.67,4,5,4,13,1214.74,0,0.0002886178861788618,1,Lost Cheap
12857,211.33,2,1106.4,24.05,11.81,46,37,343,2,91.91,1.0,91.91,1,3,4,8,0.0,1,0.8995130309653057,0,Promising
18069,27.1,5,2036.67,4.33,4.26,470,334,1311,5,301.01,1.0,75.25,4,4,4,12,1042.8,0,0.0015822881391374312,1,Lost Cheap
17362,240.15,2,312.23,8.92,7.44,35,30,191,2,70.18,1.0,70.18,1,3,2,6,0.0,1,0.9045400263775573,0,Promising
16769,261.19,1,380.39,9.51,7.27,40,33,83,1,0.0,1.0,53.46,1,1,2,4,0.0,1,0.9575611755622634,0,Promising
15980,89.36,3,2398.86,55.79,39.69,43,40,1560,2,165.78,1.5,82.89,2,4,5,11,1638.68,0,0.5333286595160301,1,Lost Cheap
16356,198.27,3,211.77,6.83,4.75,31,20,93,3,79.97,1.0,39.99,1,4,1,6,0.0,1,0.9126587959146916,0,Promising
15178,261.13,1,40.5,13.5,5.57,3,3,30,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9705517307585139,0,Promising
15267,23.1,5,1717.36,156.12,83.17,11,8,944,4,160.23,1.25,40.06,4,4,4,12,309.6,0,0.05823925313680211,1,Lost Cheap
13461,39.39,3,1445.0,53.52,27.6,27,14,1170,3,124.94,1.0,62.47,3,4,4,11,560.8,0,0.02800759493390637,1,Lost Cheap
16557,25.18,2,281.85,25.62,13.96,11,11,111,2,113.03,1.0,113.03,4,3,2,9,180.7,0,0.05590604260171637,1,Lost Cheap
13486,79.21,3,1122.41,16.27,5.6,69,69,669,3,76.83,1.0,38.42,2,4,4,10,302.8,0,0.6583779643525518,1,Lost Cheap
17070,115.05,1,312.14,4.88,4.88,64,62,133,1,0.0,1.0,53.46,2,1,2,5,0.0,1,0.787061057011935,1,Lost Cheap
12739,79.22,2,1013.04,26.66,30.69,38,38,486,1,20.8,2.0,20.8,2,3,4,9,37.5,0,0.5942332882619252,1,Lost Cheap
18278,74.27,1,173.9,19.32,6.56,9,9,66,1,0.0,1.0,53.46,2,1,1,4,173.9,0,0.8014417982945398,1,Lost Cheap
14488,68.37,1,1064.28,23.14,26.56,46,46,799,1,0.0,1.0,53.46,3,1,4,8,1064.28,0,0.05067844592741689,1,Lost Cheap
16020,17.29,3,851.01,18.5,13.39,46,42,487,2,48.89,1.5,24.45,4,4,3,11,851.01,0,0.021243515727062016,1,Lost Cheap
13805,53.15,2,924.6,71.12,53.34,13,10,1900,2,76.97,1.0,76.97,3,3,3,9,424.36,0,0.06278623175723878,1,Lost Cheap
16505,32.25,1,777.6,194.4,110.36,4,4,576,1,0.0,1.0,53.46,4,1,3,8,777.6,0,0.04613135349419164,1,Lost Cheap
13890,2.11,10,1883.81,17.13,5.81,110,74,831,5,357.25,2.0,39.69,5,5,4,14,1382.7,0,0.0008823529411764706,1,Lost Cheap
17095,23.25,3,1324.16,17.89,14.13,74,69,618,3,312.05,1.0,156.03,4,4,4,12,780.1999999999999,0,0.0023858278987488758,1,Lost Cheap
14437,366.37,1,63.0,12.6,3.39,5,5,60,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9761064878206301,0,Promising
15062,72.06,4,987.86,17.33,6.46,57,47,763,4,288.05,1.0,96.02,3,4,4,11,173.82,0,0.0023881289781127277,1,Lost Cheap
13792,67.16,2,195.55,15.04,4.24,13,13,92,2,221.02,1.0,221.02,3,3,1,7,120.95,0,0.04125975855455377,1,Lost Cheap
17711,11.28,2,385.1,16.74,7.2,23,22,246,2,279.01,1.0,279.01,5,3,2,10,164.57,0,0.0028315615059079113,1,Lost Cheap
12778,20.28,6,822.23,16.44,9.27,50,40,825,5,292.87,1.2,58.57,4,5,3,12,330.17,0,0.003254841364459975,1,Lost Cheap
15132,19.05,5,977.93,18.81,15.27,52,49,679,5,244.21,1.0,61.05,4,4,4,12,135.70000000000002,0,0.005959799676317985,1,Lost Cheap
15874,64.24,7,4405.88,36.72,47.41,120,110,2534,6,220.96,1.17,36.83,3,5,5,13,2198.13,0,0.004138086648800934,1,Lost Cheap
13512,261.35,1,251.21,16.75,5.43,15,15,143,1,0.0,1.0,53.46,1,1,2,4,0.0,1,0.9753418511465494,0,Promising
18191,262.26,1,207.8,29.69,8.21,7,7,140,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9720745374573518,0,Promising
15440,55.25,3,383.68,6.19,7.13,62,50,197,3,154.03,1.0,77.02,3,4,2,9,146.02,0,0.03869327446620894,1,Lost Cheap
15405,190.15,1,349.1,43.64,40.58,8,8,193,1,0.0,1.0,53.46,1,1,2,4,0.0,1,0.9640149847049853,0,Promising
13750,54.25,5,1647.26,68.64,101.66,24,20,516,5,283.02,1.0,70.76,3,4,4,11,330.63,0,0.0068766071166142554,1,Lost Cheap
16364,12.29,2,707.04,13.34,9.73,53,48,280,2,125.87,1.0,125.87,5,3,3,11,359.49,0,0.02671505480802356,1,Lost Cheap
14129,2.3,5,1123.86,21.61,7.65,52,31,592,4,259.1,1.25,64.78,5,4,4,13,397.63,0,0.002762864668455231,1,Lost Cheap
15762,66.09,2,583.75,15.78,4.29,37,37,251,2,12.04,1.0,12.04,3,3,3,9,583.75,0,0.04538634045382409,1,Lost Cheap
15637,53.41,1,223.36,14.89,7.21,15,15,128,1,0.0,1.0,53.46,3,1,1,5,223.36,0,0.07138887195735145,1,Lost Cheap
18160,58.1,2,638.06,16.36,3.57,39,37,294,2,143.09,1.0,143.09,3,3,3,9,319.51,0,0.04386342573678256,1,Lost Cheap
16056,46.13,1,664.85,9.78,7.45,68,66,347,1,0.0,1.0,53.46,3,1,3,7,664.85,0,0.07730556646648384,1,Lost Cheap
14902,26.32,1,332.66,16.63,6.5,20,20,218,1,0.0,1.0,53.46,4,1,2,7,332.66,0,0.02065398434555288,1,Lost Cheap
12847,23.21,1,871.54,9.58,11.96,91,72,909,1,0.0,1.0,53.46,4,1,3,8,871.54,0,0.06681621264266828,1,Lost Cheap
17379,12.18,1,404.66,4.88,4.98,83,71,663,1,0.0,1.0,53.46,5,1,2,8,404.66,0,0.03373444242314233,1,Lost Cheap
14480,12.07,1,279.05,21.47,9.96,13,13,143,1,0.0,1.0,53.46,5,1,2,8,279.05,0,0.023763445855471924,1,Lost Cheap
14092,8.25,14,4076.91,19.05,10.45,214,117,2066,11,350.85,1.27,26.99,5,5,5,15,1331.49,0,0.0,4,At-Risk
12377,316.11,2,1628.12,21.14,15.53,77,72,944,2,39.26,1.0,39.26,1,3,4,8,0.0,1,0.8888719800181029,0,Promising
13756,3.07,14,5189.52,36.55,40.05,142,66,3188,9,365.21,1.56,28.09,5,5,5,15,2631.1800000000003,0,0.0008882783882783883,4,At-Risk
12530,60.24,4,1662.28,25.19,19.08,66,51,913,4,277.1,1.0,92.37,3,4,4,11,440.63,0,0.0029225977894276616,1,Lost Cheap
